part_name,doi,paper_id
BBa_25NADIF7,10.1021/jacs.5b09457,
BBa_25NADIF7,10.1016/S1074-5521(99,
BBa_25T6FANT,10.1021/jacs.5b09457,
BBa_25T6FANT,10.1016/S1074-5521(99,
BBa_25NZYSIV,10.1021/jacs.5b09457,
BBa_25NZYSIV,10.1016/S1074-5521(99,
BBa_25DW6C5I,10.1021/jacs.5b09457,
BBa_25DW6C5I,10.1016/S1074-5521(99,
BBa_256V355V,10.1021/jacs.5b09457,
BBa_256V355V,10.1016/S1074-5521(99,
BBa_25TTAFEI,10.1021/jacs.5b09457,
BBa_25TTAFEI,10.1016/S1074-5521(99,
BBa_252LMYME,10.1021/jacs.5b09457,
BBa_252LMYME,10.1016/S1074-5521(99,
BBa_25UKHFTD,10.1021/jacs.5b09457,
BBa_25UKHFTD,10.1016/S1074-5521(99,
BBa_25TULQBG,10.1021/jacs.5b09457,
BBa_25TULQBG,10.1016/S1074-5521(99,
BBa_25G0R6MN,10.1021/jacs.5b09457,
BBa_25G0R6MN,10.1016/S1074-5521(99,
BBa_25I4MV9Q,10.1021/jacs.5b09457,
BBa_25I4MV9Q,10.1016/S1074-5521(99,
BBa_25HUXCGW,10.1021/jacs.5b09457,
BBa_25HUXCGW,10.1016/S1074-5521(99,
BBa_25GNH2TC,10.1021/jacs.5b09457,
BBa_25GNH2TC,10.1016/S1074-5521(99,
BBa_25M9IC6K,10.1021/jacs.5b09457,
BBa_25M9IC6K,10.1016/S1074-5521(99,
BBa_2575WDXR,10.1021/jacs.5b09457,
BBa_2575WDXR,10.1016/S1074-5521(99,
BBa_25LFRGIC,10.1021/jacs.5b09457,
BBa_25LFRGIC,10.1016/S1074-5521(99,
BBa_25WJ6TJN,10.1021/jacs.5b09457,
BBa_25WJ6TJN,10.1016/S1074-5521(99,
BBa_253L56UZ,10.1021/jacs.5b09457,
BBa_253L56UZ,10.1016/S1074-5521(99,
BBa_25XPOM9L,10.1021/jacs.5b09457,
BBa_25XPOM9L,10.1016/S1074-5521(99,
BBa_25RWGK7M,10.1021/jacs.5b09457,
BBa_25RWGK7M,10.1016/S1074-5521(99,
BBa_25HRADGY,10.1021/jacs.5b09457,
BBa_25HRADGY,10.1016/S1074-5521(99,
BBa_255QL5HA,10.1038/s41589-020-00729-8,
BBa_25CJGWES,10.1021/sb4001504,
BBa_25WAH8UY,10.1021/jacs.5b09457,
BBa_25WAH8UY,10.1016/S1074-5521(99,
BBa_25K2IGV0,10.1002/smll.202205232,
BBa_25PQWM75,10.1021/jacs.5b09457,
BBa_25PQWM75,10.1016/S1074-5521(99,
BBa_25WVVNM0,10.1021/jacs.5b09457,
BBa_25WVVNM0,10.1016/S1074-5521(99,
BBa_254HKRQR,10.1021/jacs.5b09457,
BBa_254HKRQR,10.1016/S1074-5521(99,
BBa_253ZBG0C,10.1126/science.adk1281,
BBa_25HXFWXK,10.1021/jacs.5b09457,
BBa_25HXFWXK,10.1016/S1074-5521(99,
BBa_251EDGZD,10.1126/science.adk1281,
BBa_2539QS1H,10.1021/jacs.5b09457,
BBa_2539QS1H,10.1016/S1074-5521(99,
BBa_25XMK7N9,10.1126/science.adk1281,
BBa_25WODK98,10.1021/jacs.5b09457,
BBa_25WODK98,10.1016/S1074-5521(99,
BBa_25AOWIG9,10.1126/science.adk1281,
BBa_25IQ8YTQ,10.1021/jacs.5b09457,
BBa_25IQ8YTQ,10.1016/S1074-5521(99,
BBa_25GVXNT9,10.1126/science.adk1281,
BBa_258VZG0V,10.1021/jacs.5b09457,
BBa_258VZG0V,10.1016/S1074-5521(99,
BBa_25662EGT,10.1021/jacs.5b09457,
BBa_25662EGT,10.1016/S1074-5521(99,
BBa_25321TIX,10.7554/eLife.01084,
BBa_25IRZJKP,10.1021/jacs.5b09457,
BBa_25IRZJKP,10.1016/S1074-5521(99,
BBa_25C07L0J,10.1021/jacs.5b09457,
BBa_25C07L0J,10.1016/S1074-5521(99,
BBa_25CO9N71,10.1021/jacs.5b09457,
BBa_25CO9N71,10.1016/S1074-5521(99,
BBa_25HIK2KO,10.1021/jacs.5b09457,
BBa_25HIK2KO,10.1016/S1074-5521(99,
BBa_25WJAN6P,10.1021/jacs.5b09457,
BBa_25WJAN6P,10.1016/S1074-5521(99,
BBa_254FWUUO,10.1021/jacs.5b09457,
BBa_254FWUUO,10.1016/S1074-5521(99,
BBa_25YLFF3U,10.1128/aem.64.6.2240-2246.1998,
BBa_25G9KW20,10.1002/anie.201812093,
BBa_253KDULB,10.1021/jacs.5b09457,
BBa_253KDULB,10.1016/S1074-5521(99,
BBa_254LNIFX,10.1007/s00253-023-12888-4,
BBa_25SPVFGO,10.1021/jacs.5b09457,
BBa_25SPVFGO,10.1016/S1074-5521(99,
BBa_258UAWLF,10.1021/jacs.5b09457,
BBa_258UAWLF,10.1016/S1074-5521(99,
BBa_25LFAT93,10.1021/jacs.5b09457,
BBa_25LFAT93,10.1016/S1074-5521(99,
BBa_25PPL7WQ,10.1021/jacs.5b09457,
BBa_25PPL7WQ,10.1016/S1074-5521(99,
BBa_25TRS3OS,10.1038/s44286-024-00163-w,
BBa_25O2B17G,10.1016/j.plantsci.2020.110504,
BBa_25CP0S46,10.1021/jacs.5b09457,
BBa_25CP0S46,10.1016/S1074-5521(99,
BBa_2535T69D,10.1021/jacs.5b09457,
BBa_2535T69D,10.1016/S1074-5521(99,
BBa_25Y8JP8F,10.1186/s13036-019-0214-z,
BBa_25LPO75C,10.1021/jacs.5b09457,
BBa_25LPO75C,10.1016/S1074-5521(99,
BBa_25NVXZ5Z,10.1021/jacs.5b09457,
BBa_25NVXZ5Z,10.1016/S1074-5521(99,
BBa_2573XFXC,10.1021/jacs.5b09457,
BBa_2573XFXC,10.1016/S1074-5521(99,
BBa_257X23FT,10.1093/FEMSLE/FNW279,
BBa_251T3AY4,10.1021/jacs.5b09457,
BBa_251T3AY4,10.1016/S1074-5521(99,
BBa_25DQSRIR,10.1021/jacs.5b09457,
BBa_25DQSRIR,10.1016/S1074-5521(99,
BBa_25ZAMYRZ,10.1021/jacs.5b09457,
BBa_25ZAMYRZ,10.1016/S1074-5521(99,
BBa_25RKKVBP,10.1038/s41467-021-21654-x,
BBa_25XWHXC1,10.1021/jacs.5b09457,
BBa_25XWHXC1,10.1016/S1074-5521(99,
BBa_25UYVZQ8,10.1038/s41467-021-21654-x,
BBa_25864DDE,10.1021/jacs.5b09457,
BBa_25864DDE,10.1016/S1074-5521(99,
BBa_25R4B2SR,10.1021/jacs.5b09457,
BBa_25R4B2SR,10.1016/S1074-5521(99,
BBa_2507T6AH,10.1021/jacs.5b09457,
BBa_2507T6AH,10.1016/S1074-5521(99,
BBa_25OBUNJP,10.1126/scitranslmed.aav8826,
BBa_25TR27QR,10.1021/jacs.5b09457,
BBa_25TR27QR,10.1016/S1074-5521(99,
BBa_25A7T1D6,10.1021/jacs.5b09457,
BBa_25A7T1D6,10.1016/S1074-5521(99,
BBa_25HC7XOL,10.1021/jacs.5b09457,
BBa_25HC7XOL,10.1016/S1074-5521(99,
BBa_257GY5BT,10.1021/jacs.5b09457,
BBa_257GY5BT,10.1016/S1074-5521(99,
BBa_25WULCTA,10.1021/jacs.5b09457,
BBa_25WULCTA,10.1016/S1074-5521(99,
BBa_25W9R8YH,10.1021/jacs.5b09457,
BBa_25W9R8YH,10.1016/S1074-5521(99,
BBa_25ZOT43S,10.1021/jacs.5b09457,
BBa_25ZOT43S,10.1016/S1074-5521(99,
BBa_251E7KML,10.1021/jacs.5b09457,
BBa_251E7KML,10.1016/S1074-5521(99,
BBa_25LD7U8Y,10.1021/jacs.5b09457,
BBa_25LD7U8Y,10.1016/S1074-5521(99,
BBa_25OTIYU0,10.1021/jacs.5b09457,
BBa_25OTIYU0,10.1016/S1074-5521(99,
BBa_258H6CFU,10.1021/jacs.5b09457,
BBa_258H6CFU,10.1016/S1074-5521(99,
BBa_25VDF903,10.1021/jacs.5b09457,
BBa_25VDF903,10.1016/S1074-5521(99,
BBa_25WJ3IAW,10.1093/nar/gkx567,
BBa_25M37CRN,10.1021/jacs.5b09457,
BBa_25M37CRN,10.1016/S1074-5521(99,
BBa_25RTKVRY,10.1093/nar/gkx567,
BBa_2517IEFR,10.1021/jacs.5b09457,
BBa_2517IEFR,10.1016/S1074-5521(99,
BBa_25C7LNWW,10.1021/jacs.5b09457,
BBa_25C7LNWW,10.1016/S1074-5521(99,
BBa_25E42BFZ,10.1021/jacs.5b09457,
BBa_25E42BFZ,10.1016/S1074-5521(99,
BBa_25NNRIQM,10.1021/jacs.5b09457,
BBa_25NNRIQM,10.1016/S1074-5521(99,
BBa_25YHWYI1,10.1021/jacs.5b09457,
BBa_25YHWYI1,10.1016/S1074-5521(99,
BBa_25EO7VZF,10.1186/s13068-024-02476-7,
BBa_2576OKDR,10.1186/s13068-024-02476-7,
BBa_25AT457H,10.1186/s13068-024-02476-7,
BBa_25EACE4A,10.1038/s41467-022-28623-y,
BBa_25QX7INT,10.17912/micropub.biology.000793,
BBa_25UBD3DB,10.17912/micropub.biology.000793,
BBa_253GNHWR,10.17912/micropub.biology.000793,
BBa_25JS3T0S,10.1016/j.biomate,
BBa_25FL1FH4,10.1016/j.biomate,
BBa_25Z0BO02,10.1186/s13068-024-02476-7,
BBa_25BL1NNM,10.1073/pnas.2207680120,
BBa_250JDL7B,10.3389/fbioe.2020.590341,
BBa_25EPAOF5,10.3389/fbioe.2020.590341,
BBa_25UHOFGE,10.1007/s00253-015-6691-1,
BBa_25AT5O4D,10.1007/s00253-015-6691-1,
BBa_25UJS5D8,10.1007/s00253-015-6691-1,
BBa_25S47AAQ,10.1007/s00253-015-6691-1,
BBa_25HE674B,10.1111/j.1742-4658.2010.07621.x,
BBa_25OAUNFB,10.1111/j.1742-4658.2010.07621.x,
BBa_259QMRS2,10.1093/femsle/fnv041,
BBa_25G1BELF,10.1093/femsle/fnv041,
BBa_25FMI2J3,10.2174/092986612800191035,
BBa_25FXWEQZ,10.1002/2211-5463.13906,
BBa_25X679H9,10.1002/2211-5463.13906,
BBa_253KWZ7Y,10.1038/s41467-018-06531-4,
BBa_25ZU1NGE,10.1038/s41467-018-06531-4,
BBa_25ASDORD,10.1038/s41467-018-06531-4,
BBa_25JS0JTQ,10.1038/s41467-018-06531-4,
BBa_25LJJX6R,10.1038/s41467-018-06531-4,
BBa_256QZ9BF,10.1038/s41467-018-06531-4,
BBa_25NO1FNH,10.1016/j.biomaterials.2023.122005,
BBa_25P4ZIFA,10.1016/j.biomaterials.2023.122005,
BBa_25MC11GQ,10.1002/bit.26795,
BBa_25A91G3Q,10.1038/s41589-020-00729-8,
BBa_25FOITIV,10.1038/s41589-020-00729-8,
BBa_252Y5GHY,10.1038/s41589-020-00729-8,
BBa_258YJ5PI,10.1002/anie.202315093,
BBa_25N6X452,10.1002/anie.202315093,
BBa_255MHWYS,10.1038/s41589-020-00729-8,
BBa_25GU3LNL,10.1002/anie.202315093,
BBa_2561BKA6,10.1002/anie.202315093,
BBa_25S5H3QK,10.1002/anie.202315093,
BBa_25SU8BI1,10.1002/anie.202315093,
BBa_256MW58F,10.1002/anie.202315093,
BBa_25DDXY9T,10.1002/anie.202315093,
BBa_2573RA1U,10.1002/anie.202315093,
BBa_25M4WVS4,10.1002/anie.202315093,
BBa_25Q9CEYB,10.1002/anie.202315093,
BBa_255S09ZI,10.1002/anie.202315093,
BBa_25KUE505,10.1002/anie.202315093,
BBa_25FDVCIR,10.1002/anie.202315093,
BBa_25MTCBUK,10.1002/anie.202315093,
BBa_252RQ0Q7,10.1002/anie.202315093,
BBa_25HX0B7X,10.1002/anie.202315093,
BBa_25ULDWP6,10.1002/anie.202315093,
BBa_258IWNN1,10.1002/anie.202315093,
BBa_25P7LVYK,10.1002/anie.202315093,
BBa_25WPR7EF,10.1002/anie.202315093,
BBa_25ZT2VD1,10.1002/anie.202315093,
BBa_25XQR7PF,10.1002/anie.202315093,
BBa_25VT5LDH,10.1002/anie.202315093,
BBa_25NFB0EZ,10.1002/anie.202315093,
BBa_25BZX7AE,10.1002/anie.202315093,
BBa_2546B4LH,10.1002/anie.202315093,
BBa_257LZ4C0,10.1002/anie.202315093,
BBa_25KD7WQ4,10.1002/anie.202315093,
BBa_25XOAGYW,10.1002/anie.202315093,
BBa_25Z8TGY2,10.1016/j.ijbiomac.2025.139937,
BBa_256069WD,10.1002/anie.202315093,
BBa_25AS7JP1,10.1002/anie.202315093,
BBa_25VZYS45,10.1002/anie.202315093,
BBa_25PO7E8W,10.1002/anie.202315093,
BBa_25T57AAV,10.1002/anie.202315093,
BBa_25957I9J,10.1002/anie.202315093,
BBa_25W9QXCL,10.1002/anie.202315093,
BBa_25YJVPO9,10.1038/nature04586,
BBa_257D3PH2,10.1002/anie.202002740,
BBa_257D3PH2,10.1002/anie.202315093,
BBa_257T5PMS,10.1002/anie.202002740,
BBa_257T5PMS,10.1002/anie.202315093,
BBa_25J6ABRL,10.1002/anie.202002740,
BBa_25J6ABRL,10.1002/anie.202315093,
BBa_25CD1XKH,10.1002/anie.202002740,
BBa_25CD1XKH,10.1002/anie.202315093,
BBa_2510SV34,10.1002/anie.202002740,
BBa_2510SV34,10.1002/anie.202315093,
BBa_2587I9XM,10.1002/anie.202002740,
BBa_2587I9XM,10.1002/anie.202315093,
BBa_25WE0FQV,10.1002/anie.202002740,
BBa_25WE0FQV,10.1002/anie.202315093,
BBa_25PGVUD8,10.1002/anie.202002740,
BBa_25PGVUD8,10.1002/anie.202315093,
BBa_2555L72A,10.1002/anie.202002740,
BBa_2555L72A,10.1002/anie.202315093,
BBa_25EMGLAF,10.1002/anie.202002740,
BBa_25EMGLAF,10.1002/anie.202315093,
BBa_25K0CCJ6,10.1038/s41589-020-00729-8,
BBa_25EFIMRT,10.1002/anie.202002740,
BBa_25EFIMRT,10.1002/anie.202315093,
BBa_255LUOML,10.1021/sb4001504,
BBa_25N85Q45,10.17912/micropub.biology.000793,
BBa_25KSE1X0,10.1002/anie.202002740,
BBa_25KSE1X0,10.1002/anie.202315093,
BBa_25LRFF5A,10.1002/anie.202002740,
BBa_25LRFF5A,10.1002/anie.202315093,
BBa_258XOQD3,10.1016/j.biomate,
BBa_25TB04SF,10.1038/s41589-020-00729-8,
BBa_258AY584,10.1038/s41589-020-00729-8,
BBa_254S3E5N,10.1038/s41589-020-00729-8,
BBa_25IQCJ3B,10.1016/j.bbrc.2016.01.129,
BBa_25YDS4ZQ,10.1002/anie.202315093,
BBa_25B4SB8Q,10.1002/anie.202315093,
BBa_25VZ1U7I,10.1002/anie.202315093,
BBa_250Z23UP,10.1002/anie.202315093,
BBa_25M9BRON,10.1002/anie.202315093,
BBa_253A45E3,10.1002/anie.202315093,
BBa_25G877K4,10.1002/anie.202315093,
BBa_258L1ZN7,10.1002/anie.202315093,
BBa_25F8OC6P,10.1002/anie.202315093,
BBa_25E9DSUB,10.1002/anie.202315093,
BBa_256QXKPP,10.1002/anie.202315093,
BBa_25HNST90,10.1002/anie.202315093,
BBa_253ZHEP9,10.1002/anie.202315093,
BBa_25FVR99P,10.1002/anie.202315093,
BBa_259RH50F,10.1002/anie.202315093,
BBa_25AJAYBU,10.1093/nar/gkaa110,
BBa_25MYZI2E,10.1002/anie.202315093,
BBa_25YK0HN6,10.1002/anie.202315093,
BBa_250H53HB,10.1002/anie.202315093,
BBa_25SJ2GQH,10.1002/anie.202315093,
BBa_253FUKY2,10.1002/anie.202315093,
BBa_25N0WW3I,10.1002/anie.202315093,
BBa_25RQVBSU,10.1002/anie.202315093,
BBa_25SCNVS3,10.1002/anie.202315093,
BBa_255LQDVV,10.1016/j.biortech.2023.130145,
BBa_25ZG3I79,10.1016/j.biortech.2023.130145,
BBa_25K4V860,10.1016/j.biortech.2023.130145,
BBa_25X62CUI,10.1016/j.molcel.2013.09.006,
BBa_25WXODI1,10.1186/s13068-024-02476-7,
BBa_25YBPGKV,10.1002/anie.202315093,
BBa_25F8TBBH,10.1002/anie.202315093,
BBa_251H3U75,10.1002/anie.202315093,
BBa_25S4UVZY,10.1002/anie.202315093,
BBa_25VFQUYY,10.1002/anie.202315093,
BBa_25SHM5QQ,10.1002/anie.202315093,
BBa_25WF8330,10.1002/anie.202315093,
BBa_25G4UUBD,10.1002/anie.202315093,
BBa_25AWJ0Y4,10.1002/anie.202315093,
BBa_25292DQT,10.1002/anie.202315093,
BBa_25MPSM1R,10.1002/tpg2.20312,
BBa_252M9K6C,10.1002/anie.202315093,
BBa_2561XNOG,10.1002/anie.202315093,
BBa_25YHX9XP,10.1002/anie.202315093,
BBa_25EE5IVT,10.1002/anie.202315093,
BBa_25K5R1M2,10.1002/anie.202315093,
BBa_25MWUYJC,10.1042/BST20160036,
BBa_2518A7VZ,10.1128/AAC.48.6.2190-2198.2004,
BBa_256I2SA1,10.1038/35104690,
BBa_25JTM8W1,10.1002/anie.202315093,
BBa_25DXW7OG,10.1016/j.molimm.2007.11.007,
BBa_25FL7X0X,10.1016/j.addr.2012.09.039,
BBa_25NVL39A,10.1002/anie.202315093,
BBa_253TY9SH,10.5281/zenodo.31541,
BBa_25F0UF1O,10.1074/jbc.M511108200,
BBa_25FOL1AW,10.1002/anie.202315093,
BBa_255VLZAT,10.1016/S0014-5793(96,
BBa_25KMWWNF,10.1111/j.1432-1033.1983.tb07626.x,
BBa_25T8AQU5,10.1002/anie.202315093,
BBa_25W3IV6V,10.1111/j.1432-1033.1982.tb06857,
BBa_25K6L6V4,10.1002/anie.202315093,
BBa_25S2OWR9,10.1002/anie.202315093,
BBa_251JN0OF,10.1002/anie.202315093,
BBa_25ZMOS6G,10.1002/anie.202315093,
BBa_257G6BW9,10.1002/anie.202315093,
BBa_253OM3GG,10.1002/anie.202315093,
BBa_25WPIQ4O,10.1002/anie.202315093,
BBa_25NTD8RJ,10.1002/anie.202315093,
BBa_25SV1H5K,10.1002/anie.202315093,
BBa_25YSO2B8,10.1002/anie.202315093,
BBa_25M8DABA,10.1002/anie.202315093,
BBa_25R8IUAG,10.1002/anie.202315093,
BBa_25O214CW,10.1002/anie.202315093,
BBa_25NDP690,10.1002/anie.202315093,
BBa_258IOFVN,10.1002/anie.202315093,
BBa_25VR6MJE,10.1002/anie.202315093,
BBa_25O453V1,10.1002/anie.202315093,
BBa_25QJ0XM3,10.1002/anie.202315093,
BBa_25TYI40S,10.1002/anie.202315093,
BBa_25UPH0VT,10.1002/anie.202315093,
BBa_25G328UM,10.1002/anie.202315093,
BBa_25RV4WW1,10.1002/anie.202315093,
BBa_25GQ2VC4,10.1002/anie.202315093,
BBa_25VMPI7K,10.1002/anie.202315093,
BBa_25VEFRQF,10.1002/anie.202315093,
BBa_25C9ZE1P,10.1002/anie.202315093,
BBa_25N66H7P,10.1021/acsomega.4c06950,
BBa_2574B2SR,10.1016/0092-8674(95,
BBa_25LWM5UG,10.1002/anie.202315093,
BBa_25UR6WHS,10.1002/anie.202315093,
BBa_25I3G9UB,10.1371/journal.pone.0106199,
BBa_25WG67PU,10.1002/anie.202315093,
BBa_25I7PPZO,10.1002/anie.202315093,
BBa_256KEAT8,10.1002/anie.202315093,
BBa_25SX5FXC,10.1002/anie.202315093,
BBa_251E9CGE,10.1002/anie.202315093,
BBa_25RI4Q8O,10.1002/anie.202315093,
BBa_25B9AX1A,10.1002/anie.202315093,
BBa_25YRPZ96,10.1002/anie.202315093,
BBa_255716SF,10.1002/anie.202315093,
BBa_25VDMCQR,10.1002/anie.202315093,
BBa_25V5IHG7,10.1002/anie.202315093,
BBa_25PUBKHG,10.1002/anie.202315093,
BBa_25L8GY8R,10.1002/anie.202315093,
BBa_25UW7QM2,10.1002/anie.202315093,
BBa_25UTCD5M,10.1002/anie.202315093,
BBa_25P1SA3D,10.1002/anie.202315093,
BBa_25J2ZYTL,10.1073/pnas.2221121120,
BBa_25PFX2AS,10.1002/advs.202504364,
BBa_25VPRZKO,10.1021/sb4001504,
BBa_25LW4TKU,10.1038/mtna.2016.102,
BBa_25I4YBW9,10.17912/micropub.biology.000793,
BBa_25PCW1MM,10.1021/sb4001504,
BBa_2551OCR8,10.1016/j.bcp.2021.114769,
BBa_25FC90W0,10.17912/micropub.biology.000793,
BBa_25FWV63M,10.17912/micropub.biology.000793,
BBa_25H7H0QD,10.1002/hep.26012,
BBa_25B46JNN,10.1039/D3CB00164D,
BBa_25D23PCU,10.1002/hep.26012,
BBa_25BAP7SG,10.1021/acschembio.5b00753,
BBa_25U9TKQF,10.1021/acssensors.8b01381,
BBa_25J0OR7D,10.1021/acssensors.8b01381,
BBa_25S4G55F,10.1021/acssensors.8b01381,
BBa_25MGSJ8Q,10.1093/nar/gkae227,
BBa_25O8Z8RP,10.1093/nar/gkae227,
BBa_25E8Q9SD,10.1093/nar/gkae227,
BBa_25Q81FDA,10.1093/nar/gkae227,
BBa_2523JBB0,10.1093/nar/gkae227,
BBa_25X46UCH,10.1093/nar/gkae227,
BBa_257GTPAM,10.1093/nar/gkae227,
BBa_25T79QB4,10.1093/nar/gkae227,
BBa_25REVO5U,10.1093/nar/gkae227,
BBa_25OU69GO,10.1002/anie.201812093,
BBa_25EH1CAZ,10.1093/synbio/ysaa001,
BBa_25MQ4NYR,10.1093/synbio/ysaa001,
BBa_25GNFI3U,10.1038/s41589-020-00729-8,
BBa_25ORPQ0B,10.1002/anie.202315093,
BBa_25292YN3,10.1002/anie.202315093,
BBa_258W6DDJ,10.1002/anie.202315093,
BBa_25KBV3WS,10.1002/anie.202315093,
BBa_2501XI4M,10.1002/anie.202315093,
BBa_25H9JIQS,10.1002/anie.202315093,
BBa_252J4CW8,10.1002/anie.202315093,
BBa_25MMYYVT,10.1002/anie.202315093,
BBa_25PPWEJF,10.1002/anie.202315093,
BBa_25X2NLQQ,10.1002/anie.202315093,
BBa_25TNYVV7,10.1002/anie.202315093,
BBa_25L6UP08,10.1002/anie.202315093,
BBa_25TKROMD,10.1002/anie.202315093,
BBa_25OKA4KQ,10.1002/anie.202315093,
BBa_25PR1HTO,10.1002/anie.202315093,
BBa_25AURBHI,10.1002/anie.202315093,
BBa_25NL52WQ,10.1002/anie.202315093,
BBa_25V4KI7Y,10.1002/anie.202315093,
BBa_25WVHV73,10.1002/anie.202315093,
BBa_25QCZTXS,10.1002/anie.202315093,
BBa_25BIZHM3,10.1002/anie.202315093,
BBa_25Y5FLSX,10.1002/anie.202315093,
BBa_25AOOTGF,10.1002/anie.202315093,
BBa_255SK9FR,10.1002/anie.202315093,
BBa_250JBSH9,10.1002/anie.202315093,
BBa_25BR5CBS,10.1002/anie.202315093,
BBa_258MRZKD,10.1002/anie.202315093,
BBa_25SI2KTP,10.1093/synbio/ysaa001,
BBa_25H0J6YD,10.1002/tpg2.20312,
BBa_25VYQ6Q2,10.1002/tpg2.20312,
BBa_259WQ7Y7,10.1002/tpg2.20312,
BBa_2584D3ME,10.1016/j.ymeth.2016.04.003,
BBa_25M7XIJI,10.17912/micropub.biology.000793,
BBa_25KA0LQP,10.17912/micropub.biology.000793,
BBa_25L5Z504,10.1002/tpg2.20312,
BBa_25QFSE2X,10.1002/tpg2.20312,
BBa_25VNHH7Y,10.17912/micropub.biology.000793,
BBa_258ZQQ4D,10.1128/AEM.02180-10,
BBa_250SRT22,10.1002/yea.320100611,
BBa_25X9X8TX,10.1021/sb400128g,
BBa_254TRZBU,10.1021/sb400128g,
BBa_25ADA82Z,10.1016/j.addr.2012.09.039,
BBa_251VIC9U,10.1016/j.addr.2012.09.039,
BBa_259OI0VN,10.1016/j.addr.2012.09.039,
BBa_25Y94ZNW,10.1016/j.cell.2016.05.073,
BBa_25E2YYCE,10.1038/s41589-018-0051-2,
BBa_25NCDFHG,10.1016/j.synbio.2024.08.001,
BBa_25WNZKAF,10.1111/j.1742-4658.2010.07621.x,
BBa_255HVVDU,10.1111/j.1742-4658.2010.07621.x,
BBa_25618YX2,10.1002/2211-5463.13906,
BBa_25OLOGCU,10.1002/2211-5463.13906,
BBa_25CYED64,10.1007/s00253-015-6691-1,
BBa_25ZYJJ2D,10.1007/s00253-015-6691-1,
BBa_25KHE0R2,10.1007/s00253-015-6691-1,
BBa_25RLK06S,10.1007/s00253-015-6691-1,
BBa_25LVMO1C,10.1093/femsle/fnv041,
BBa_2532YNLH,10.1093/femsle/fnv041,
BBa_25714KA6,10.2174/092986612800191035,
BBa_25JQXA9P,10.1002/bit.26795,
BBa_25UROWUH,10.1002/bit.26795,
BBa_25JLEAQE,10.1038/s41467-018-06531-4,
BBa_25O84IGR,10.1038/s41467-018-06531-4,
BBa_25LKZLQD,10.1038/s41467-018-06531-4,
BBa_2502R9NP,10.1038/s41467-018-06531-4,
BBa_252MT4O5,10.1002/bit.26795,
BBa_25FOPNM7,10.1038/s41564-025-01929-5,
BBa_2565UTOZ,10.1038/s41564-025-01929-5,
BBa_25J2CAVX,10.1038/s41564-025-01929-5,
BBa_25A9CJAN,10.1002/anie.202422459,
BBa_25I6WGWI,10.1038/srep41619,
BBa_2533X4WP,10.1038/s41589-020-00729-8,
BBa_259W22NE,10.1038/nbt.4180,
BBa_258U246D,10.1016/j.bbrc.2024.149942,
BBa_255JAVI1,10.1021/acssynbio.2c00151,
BBa_25DQ6HQZ,10.18632/aging.103038,
BBa_257LK1YT,10.18632/aging.103038,
BBa_25VXUQW6,10.1128/JB.188.18.6395-6405.2006,
BBa_25NJSLAZ,10.1371/journal.pone.0028674,
BBa_25ALCX6P,10.1021/acssynbio.5b00266,
BBa_25QP85BG,10.1371/journal.pone.0005046,
BBa_257TOK4A,10.1038/s41589-020-00729-8,
BBa_25XTLZ5L,10.1038/nmeth.3047,
BBa_25KGEVF4,10.1038/s41589-020-00729-8,
BBa_25UYZJG5,10.1093/nar/gkae227,
BBa_25H9MN2S,10.1038/s41589-020-00729-8,
BBa_25SRZEC5,10.1002/pro.4194,
BBa_25UPRPBJ,10.1002/pro.4194,
BBa_257QF9SF,10.1038/s41589-020-00729-8,
BBa_252HNKS3,10.1038/s41589-020-00729-8,
BBa_251SX194,10.1038/s41589-020-00729-8,
BBa_25U53QED,10.1038/s41589-020-00729-8,
BBa_259K2OSN,10.1038/s41589-020-00729-8,
BBa_25C31LV0,10.1038/s41589-020-00729-8,
BBa_25M8MAFJ,10.1038/s41589-020-00729-8,
BBa_25ISZYYL,10.1021/sb400128g,
BBa_25VVSW84,10.1021/sb400128g,
BBa_25V42NXG,10.1021/sb400128g,
BBa_25OY72JO,10.1038/s41589-020-00729-8,
BBa_25PZ44LE,10.1038/s41589-020-00729-8,
BBa_2560Y492,10.1038/s41589-020-00729-8,
BBa_K5402022,10.1016/j.bbrc.2013.12.030,
BBa_K5402022,10.1038/s41422-021-00491-z,
BBa_K5402022,10.1007/s11033-007-9084-4,
BBa_K5402022,10.1038/s41467-017-00948-z,
BBa_K5402022,10.1371/journal.pone.0019017,
BBa_K5247101,10.1038/s41586-023-06356-2,
BBa_K5247106,10.1038/s41586-019-0908-x,
BBa_K5178006,10.1038/nbt.2401,
BBa_K5178006,10.1021/acssynbio.8b00469,
BBa_K5178006,10.1021/acssynbio.8b00469,
BBa_K5104011,10.1021/acssynbio.2c00641,
BBa_K5247104,10.1038/s41586-023-06356-2,
BBa_K5393008,10.1101/2024.02.28.582045,
BBa_K5147003,10.1128/jb.00835-07,
BBa_K5402023,10.1016/j.bbrc.2013.12.030,
BBa_K5402023,10.1038/s41422-021-00491-z,
BBa_K5402023,10.1007/s11033-007-9084-4,
BBa_K5402023,10.1038/s41467-017-00948-z,
BBa_K5402023,10.1371/journal.pone.0019017,
BBa_K5393012,10.1002/bit.26254,
BBa_K5247107,10.1038/s41586-019-0908-x,
BBa_K5247102,10.1038/s41586-023-06356-2,
BBa_K5402024,10.1016/j.bbrc.2013.12.030,
